"","ID","Curso","Fecha_inicio","Fecha_fin","Estado","Puntuacion","Sexo","Fecha_registro","Ultimo_login","Fecha_nacimiento","Ciudad","Pais","Desempleado","Nivel_estudios","Tiempo_exp_laboral","Tiempo_reg_serv_emp","Tiempo_desemp","Edad","Tiempo_curso","Provincia"
"5956",3614,"Emprendimiento",2019-05-19,2019-05-20,"Aprobado",66,"Hombre",2019-05-15,2019-06-08,1996-06-19,"latacunga","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","Menos de 3 meses",23.92,2,"Cotopaxi"
"5957",3614,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-15,2019-06-08,1996-06-19,"latacunga","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Menos de 3 meses","Menos de 3 meses",23.92,NA,"Cotopaxi"
"5958",14858,"Marketing_digital",2019-05-02,2019-05-21,"Aprobado",97,"Mujer",2019-04-08,2019-06-05,1996-06-19,"machala","Ecuador","SI","Bachillerato",NA,NA,NA,23.92,20,"El Oro"
"5959",14858,"Emprendimiento",2019-04-08,2019-04-24,"Aprobado",99,"Mujer",2019-04-08,2019-06-05,1996-06-19,"machala","Ecuador","SI","Bachillerato",NA,NA,NA,23.92,17,"El Oro"
"5960",14858,"Habilidades_socioemocionales",2019-04-25,2019-05-06,"Aprobado",97,"Mujer",2019-04-08,2019-06-05,1996-06-19,"machala","Ecuador","SI","Bachillerato",NA,NA,NA,23.92,12,"El Oro"
"5961",14858,"TICs_basico",2019-04-09,2019-04-12,"Aprobado",98,"Mujer",2019-04-08,2019-06-05,1996-06-19,"machala","Ecuador","SI","Bachillerato",NA,NA,NA,23.92,4,"El Oro"
"5962",4803,"Emprendimiento",2019-07-25,NA,"Iniciado",0,"Hombre",2019-07-25,2020-01-14,1996-06-21,"quito","Ecuador","SI","Estudios básicos","Más de 2 años",NA,"Entre 3 y 6 meses",23.91,NA,"Pichincha"
"5963",4803,"Emprendimiento",2019-11-29,2019-11-29,"Suspenso",39,"Hombre",2019-07-25,2020-01-14,1996-06-21,"quito","Ecuador","SI","Estudios básicos","Más de 2 años",NA,"Entre 3 y 6 meses",23.91,1,"Pichincha"
"5964",4803,"Introducción_programacion",NA,NA,"No iniciado",NA,"Hombre",2019-07-25,2020-01-14,1996-06-21,"quito","Ecuador","SI","Estudios básicos","Más de 2 años",NA,"Entre 3 y 6 meses",23.91,NA,"Pichincha"
"5965",4803,"Marketing_digital",NA,NA,"No iniciado",NA,"Hombre",2019-07-25,2020-01-14,1996-06-21,"quito","Ecuador","SI","Estudios básicos","Más de 2 años",NA,"Entre 3 y 6 meses",23.91,NA,"Pichincha"
"5966",7963,"Emprendimiento",2019-04-28,NA,"Iniciado",40,"Hombre",2019-04-24,2019-11-30,1996-06-21,"jipijapa","Ecuador","NO","FP Grado Superior",NA,NA,NA,23.91,NA,"Manabi"
"5967",7963,"Emprendimiento",2019-11-30,NA,"Iniciado",0,"Hombre",2019-04-24,2019-11-30,1996-06-21,"jipijapa","Ecuador","NO","FP Grado Superior",NA,NA,NA,23.91,NA,"Manabi"
"5968",1890,"Emprendimiento",2019-08-20,2019-08-20,"Suspenso",6,"Hombre",2019-08-13,2019-10-05,1996-06-22,"guayaquil","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,NA,23.91,1,"Guayas"
"5969",1890,"Emprendimiento",2019-09-30,2019-10-05,"Suspenso",33,"Hombre",2019-08-13,2019-10-05,1996-06-22,"guayaquil","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,NA,23.91,6,"Guayas"
"5970",1890,"Introducción_programacion",2019-08-22,2019-08-23,"Aprobado",75,"Hombre",2019-08-13,2019-10-05,1996-06-22,"guayaquil","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,NA,23.91,2,"Guayas"
"5971",1890,"Marketing_digital",2019-08-23,2019-08-24,"Aprobado",66,"Hombre",2019-08-13,2019-10-05,1996-06-22,"guayaquil","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,NA,23.91,2,"Guayas"
"5972",6580,"Emprendimiento",2019-08-22,NA,"Iniciado",0,"Mujer",2019-08-07,2019-08-27,1996-06-22,"santo domingo","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,"Entre 6 y 12 meses",23.91,NA,"Santo Domingo"
"5973",6580,"Introducción_programacion",2019-08-22,NA,"Iniciado",0,"Mujer",2019-08-07,2019-08-27,1996-06-22,"santo domingo","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,"Entre 6 y 12 meses",23.91,NA,"Santo Domingo"
"5974",6580,"Marketing_digital",NA,NA,"No iniciado",NA,"Mujer",2019-08-07,2019-08-27,1996-06-22,"santo domingo","Ecuador","NO","Certificado Profesionalidad. Nivel 2",NA,NA,"Entre 6 y 12 meses",23.91,NA,"Santo Domingo"
"5975",9671,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-22,2019-05-22,1996-06-22,"guayaquil","Ecuador","SI","Bachillerato","Menos de 3 meses",NA,"Más de 2 años",23.91,NA,"Guayas"
"5976",11724,"Marketing_digital",2018-10-30,NA,"Iniciado",16,"Hombre",2018-10-11,2018-10-31,1996-06-25,"cuenca","Ecuador","SI","Bachillerato","Más de 2 años","Entre 3 y 6 meses","Entre 1 y 2 años",23.9,NA,"Azuay"
"5977",511,"Marketing_digital",2019-08-06,2019-08-07,"Aprobado",69,"Mujer",2019-07-31,2019-08-07,1996-06-26,"quito","Ecuador","SI","Bachillerato",NA,NA,NA,23.9,2,"Pichincha"
"5978",2431,"Marketing_digital",2019-04-08,2019-04-26,"Aprobado",98,"Hombre",2019-04-08,2019-05-22,1996-07-01,"machala","Ecuador","NO","Bachillerato",NA,NA,"Entre 3 y 6 meses",23.88,19,"El Oro"
"5979",2431,"Emprendimiento",2019-05-07,2019-05-16,"Aprobado",98,"Hombre",2019-04-08,2019-05-22,1996-07-01,"machala","Ecuador","NO","Bachillerato",NA,NA,"Entre 3 y 6 meses",23.88,10,"El Oro"
"5980",2431,"Habilidades_socioemocionales",2019-04-29,2019-05-06,"Aprobado",91,"Hombre",2019-04-08,2019-05-22,1996-07-01,"machala","Ecuador","NO","Bachillerato",NA,NA,"Entre 3 y 6 meses",23.88,8,"El Oro"
"5981",2431,"TICs_basico",2019-04-08,2019-04-10,"Aprobado",97,"Hombre",2019-04-08,2019-05-22,1996-07-01,"machala","Ecuador","NO","Bachillerato",NA,NA,"Entre 3 y 6 meses",23.88,3,"El Oro"
"5982",6764,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-14,2019-07-15,1996-07-04,"tena","Ecuador","NO","Bachillerato","Más de 2 años","No tiene","Entre 3 y 6 meses",23.87,NA,"Napo"
"5983",6764,"Emprendimiento",2019-07-15,NA,"Iniciado",0,"Hombre",2019-05-14,2019-07-15,1996-07-04,"tena","Ecuador","NO","Bachillerato","Más de 2 años","No tiene","Entre 3 y 6 meses",23.87,NA,"Napo"
"5984",1944,"Habilidades_para_empleo",2018-10-16,2018-10-26,"Aprobado",94,"Hombre",2018-10-11,2018-12-18,1996-07-05,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,23.87,11,"Pichincha"
"5985",1944,"Marketing_digital",2018-12-12,NA,"Iniciado",16,"Hombre",2018-10-11,2018-12-18,1996-07-05,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,23.87,NA,"Pichincha"
"5986",2977,"Marketing_digital",2018-10-30,NA,"Iniciado",56,"Mujer",2018-10-04,2018-11-29,1996-07-05,"guayaquil","Ecuador","SI","Bachillerato","No tiene","Menos de 3 meses","Menos de 3 meses",23.87,NA,"Guayas"
"5987",16380,"Emprendimiento",2019-11-27,2019-12-01,"Aprobado",79,"Hombre",2019-11-26,2019-12-02,1996-07-05,"tena","Ecuador","NO","Bachillerato",NA,NA,NA,23.87,5,"Napo"
"5988",427,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-29,2019-05-29,1996-07-07,"quito","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","No tiene","Más de 2 años",23.87,NA,"Pichincha"
"5989",14614,"Emprendimiento",2019-07-11,2019-07-13,"Aprobado",66,"Hombre",2019-07-11,2019-07-13,1996-07-07,"pasaje","Ecuador","SI","Bachillerato",NA,NA,NA,23.87,3,"El Oro"
"5990",14630,"Emprendimiento",2019-07-11,NA,"Iniciado",0,"Hombre",2019-07-11,2019-07-11,1996-07-07,"pasaje","Ecuador","SI","Bachillerato",NA,NA,NA,23.87,NA,"El Oro"
"5991",10055,"Emprendimiento",2019-09-04,NA,"Iniciado",0,"Hombre",2019-09-04,2019-09-04,1996-07-09,"urdaneta","Ecuador","SI","Bachillerato","Entre 6 y 12 meses",NA,NA,23.86,NA,"Los Rios"
"5992",13034,"Emprendimiento",2019-05-16,NA,"Iniciado",0,"Hombre",2019-05-10,2019-05-16,1996-07-11,"ibarra","Ecuador","NO","Bachillerato","Entre 6 y 12 meses",NA,NA,23.85,NA,"Imbabura"
"5993",5099,"Emprendimiento",2019-10-22,2019-10-25,"Aprobado",79,"Hombre",2019-10-22,2019-10-25,1996-07-13,"guayaquil","Ecuador","SI","Bachillerato","Entre 3 y 6 meses",NA,NA,23.85,4,"Guayas"
"5994",5099,"Habilidades_para_empleo",NA,NA,"No iniciado",NA,"Hombre",2019-10-22,2019-10-25,1996-07-13,"guayaquil","Ecuador","SI","Bachillerato","Entre 3 y 6 meses",NA,NA,23.85,NA,"Guayas"
"5995",17879,"Growth_Hacking",2019-12-13,2019-12-15,"Suspenso",63,"Mujer",2019-12-10,2019-12-24,1996-07-16,"guayaquil","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","No tiene","Entre 3 y 6 meses",23.84,3,"Guayas"
"5996",18155,"Emprendimiento",2019-06-11,NA,"Iniciado",0,"Hombre",2019-06-11,2019-06-15,1996-07-16,"los rios","Ecuador","NO","Bachillerato",NA,NA,NA,23.84,NA,"Los Rios"
"5997",18155,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-06-11,2019-06-15,1996-07-16,"los rios","Ecuador","NO","Bachillerato",NA,NA,NA,23.84,NA,"Los Rios"
"5998",13570,"Diseno_web_HTML5_CSS",2020-01-25,2020-01-26,"Aprobado",100,"Mujer",2020-01-21,2020-02-07,1996-07-17,"quito","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Entre 6 y 12 meses","Entre 3 y 6 meses",23.84,2,"Pichincha"
"5999",13570,"Growth_Hacking",2020-01-27,2020-02-07,"Aprobado",97,"Mujer",2020-01-21,2020-02-07,1996-07-17,"quito","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Entre 6 y 12 meses","Entre 3 y 6 meses",23.84,12,"Pichincha"
"6000",13570,"Introduccion_Machine_Learning",2020-01-26,2020-02-06,"Aprobado",86,"Mujer",2020-01-21,2020-02-07,1996-07-17,"quito","Ecuador","SI","Bachillerato","Entre 6 y 12 meses","Entre 6 y 12 meses","Entre 3 y 6 meses",23.84,12,"Pichincha"
"6001",14044,"Growth_Hacking",2020-02-03,2020-02-04,"Aprobado",66,"Mujer",2020-01-31,2020-02-07,1996-07-17,"guayaquil","Ecuador","SI","FP Grado Superior",NA,NA,NA,23.84,2,"Guayas"
"6002",1821,"Emprendimiento",2019-08-22,NA,"Iniciado",33,"Hombre",2019-08-22,2019-09-17,1996-07-18,"guayas","Ecuador","NO","Bachillerato","Entre 1 y 2 años","Menos de 3 meses","No tiene",23.84,NA,"Guayas"
"6003",1821,"Marketing_digital",NA,NA,"No iniciado",NA,"Hombre",2019-08-22,2019-09-17,1996-07-18,"guayas","Ecuador","NO","Bachillerato","Entre 1 y 2 años","Menos de 3 meses","No tiene",23.84,NA,"Guayas"
"6004",17950,"Diseno_web_HTML5_CSS",2018-11-04,2018-11-04,"Aprobado",68,"Hombre",2018-10-04,2018-11-20,1996-07-19,"quito","Ecuador","NO","FP Grado Superior","Entre 6 y 12 meses","Menos de 3 meses","No tiene",23.83,1,"Pichincha"
"6005",8716,"Emprendimiento",2019-09-30,2019-10-02,"Aprobado",86,"Hombre",2019-09-28,2020-01-07,1996-07-21,"sucumbios","Ecuador","SI","Bachillerato","Más de 2 años","No tiene",NA,23.83,3,"Sucumbios"
"6006",8716,"Habilidades_para_empleo",NA,NA,"No iniciado",NA,"Hombre",2019-09-28,2020-01-07,1996-07-21,"sucumbios","Ecuador","SI","Bachillerato","Más de 2 años","No tiene",NA,23.83,NA,"Sucumbios"
"6007",13298,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-12,2019-05-12,1996-07-22,"quito","Ecuador","NO","Grado","Entre 3 y 6 meses","Menos de 3 meses","No tiene",23.82,NA,"Pichincha"
"6008",6768,"Emprendimiento",2019-06-13,2019-06-26,"Aprobado",79,"Hombre",2019-05-21,2019-06-27,1996-07-23,"esmeraldas","Ecuador","NO","Bachillerato","Entre 1 y 2 años","Menos de 3 meses","Entre 6 y 12 meses",23.82,14,"Esmeraldas"
"6009",4343,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-03,2019-05-23,1996-07-24,"quevedo","Ecuador","SI","FP Grado Superior","Entre 1 y 2 años","No tiene","Entre 3 y 6 meses",23.82,NA,"Los Rios"
"6010",4343,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-03,2019-05-23,1996-07-24,"quevedo","Ecuador","SI","FP Grado Superior","Entre 1 y 2 años","No tiene","Entre 3 y 6 meses",23.82,NA,"Los Rios"
"6011",10532,"Emprendimiento",2019-05-21,NA,"Iniciado",40,"Mujer",2019-05-16,2019-06-20,1996-07-25,"montecristi","Ecuador","SI","Bachillerato",NA,NA,NA,23.82,NA,"Manabi"
"6012",12296,"Diseno_web_HTML5_CSS",2020-01-24,2020-02-13,"Aprobado",88,"Hombre",2020-01-22,2020-02-12,1996-07-25,"quito","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","Entre 3 y 6 meses","Entre 3 y 6 meses",23.82,21,"Pichincha"
"6013",12296,"Growth_Hacking",NA,NA,"No iniciado",NA,"Hombre",2020-01-22,2020-02-12,1996-07-25,"quito","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","Entre 3 y 6 meses","Entre 3 y 6 meses",23.82,NA,"Pichincha"
"6014",12296,"Introduccion_Machine_Learning",2020-02-13,NA,"Iniciado",0,"Hombre",2020-01-22,2020-02-12,1996-07-25,"quito","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","Entre 3 y 6 meses","Entre 3 y 6 meses",23.82,NA,"Pichincha"
"6015",18535,"Wordpress",2019-06-13,NA,"Iniciado",0,"Hombre",2019-06-13,2019-12-20,1996-07-27,"pasaje - el oro","Ecuador","NO","Bachillerato","No tiene","No tiene","No tiene",23.81,NA,"El Oro"
"6016",18535,"Emprendimiento",2019-07-18,2019-08-06,"Aprobado",79,"Hombre",2019-06-13,2019-12-20,1996-07-27,"pasaje - el oro","Ecuador","NO","Bachillerato","No tiene","No tiene","No tiene",23.81,20,"El Oro"
"6017",18535,"Marketing_digital",NA,NA,"No iniciado",NA,"Hombre",2019-06-13,2019-12-20,1996-07-27,"pasaje - el oro","Ecuador","NO","Bachillerato","No tiene","No tiene","No tiene",23.81,NA,"El Oro"
"6018",14170,"Emprendimiento",2019-04-08,2019-05-06,"Aprobado",93,"Mujer",2019-04-06,2019-06-11,1996-07-28,"babahoyo","Ecuador","SI","FP Grado Medio","No tiene","No tiene","No tiene",23.81,29,"Los Rios"
"6019",17471,"Emprendimiento",2019-10-21,2019-11-01,"Aprobado",72,"Mujer",2019-10-21,2019-11-01,1996-07-28,"quito","Ecuador","SI","Bachillerato","Entre 1 y 2 años",NA,"Entre 3 y 6 meses",23.81,12,"Pichincha"
"6020",10995,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-09-28,2019-09-28,1996-07-29,"esmeraldas","Ecuador","SI","Bachillerato","Entre 1 y 2 años","Menos de 3 meses","Entre 1 y 2 años",23.81,NA,"Esmeraldas"
"6021",6728,"Emprendimiento",2019-09-30,NA,"Iniciado",0,"Hombre",2019-09-18,2019-10-25,1996-07-30,"daule","Ecuador","SI","FP Grado Superior","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",23.8,NA,"Guayas"
"6022",6728,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-09-18,2019-10-25,1996-07-30,"daule","Ecuador","SI","FP Grado Superior","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",23.8,NA,"Guayas"
"6023",6728,"Habilidades_para_empleo",2019-10-24,NA,"Iniciado",0,"Hombre",2019-09-18,2019-10-25,1996-07-30,"daule","Ecuador","SI","FP Grado Superior","Entre 6 y 12 meses","No tiene","Entre 6 y 12 meses",23.8,NA,"Guayas"
"6024",727,"Marketing_digital",2018-10-08,NA,"Iniciado",17,"Hombre",2018-10-04,2018-10-25,1996-08-02,"quito","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","No tiene","Entre 1 y 2 años",23.79,NA,"Pichincha"
"6025",5256,"Diseno_web_HTML5_CSS",NA,NA,"No iniciado",NA,"Hombre",2019-11-26,2019-11-27,1996-08-02,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,23.79,NA,"Pichincha"
"6026",5256,"Growth_Hacking",NA,NA,"No iniciado",NA,"Hombre",2019-11-26,2019-11-27,1996-08-02,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,23.79,NA,"Pichincha"
"6027",5256,"Introduccion_Machine_Learning",NA,NA,"No iniciado",NA,"Hombre",2019-11-26,2019-11-27,1996-08-02,"quito","Ecuador","NO","Bachillerato",NA,NA,NA,23.79,NA,"Pichincha"
"6028",8593,"Emprendimiento",2019-08-19,2019-08-21,"Aprobado",93,"Mujer",2019-08-19,2019-09-03,1996-08-02,"guayaquil","Ecuador","NO","Bachillerato",NA,NA,NA,23.79,3,"Guayas"
"6029",8415,"Emprendimiento",2019-08-20,NA,"Iniciado",0,"Hombre",2019-08-13,2019-08-20,1996-08-05,"guayaquil","Ecuador","NO","Estudios básicos","No tiene","No tiene","No tiene",23.79,NA,"Guayas"
"6030",8420,"Marketing_digital",2019-11-11,2019-12-19,"Aprobado",99,"Hombre",2019-10-23,2020-02-28,1996-08-07,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene",NA,23.78,39,"El Oro"
"6031",8420,"Emprendimiento",2019-11-15,2019-12-23,"Aprobado",95,"Hombre",2019-10-23,2020-02-28,1996-08-07,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene",NA,23.78,39,"El Oro"
"6032",8420,"Habilidades_socioemocionales",2019-11-18,2019-12-20,"Aprobado",98,"Hombre",2019-10-23,2020-02-28,1996-08-07,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene",NA,23.78,33,"El Oro"
"6033",8420,"TICs_basico",2019-11-11,2019-12-19,"Aprobado",100,"Hombre",2019-10-23,2020-02-28,1996-08-07,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene",NA,23.78,39,"El Oro"
"6034",1306,"Marketing_digital",2019-09-20,2019-10-31,"Aprobado",99,"Hombre",2019-09-15,2019-10-31,1996-08-08,"machala","Ecuador","SI","FP Grado Superior",NA,NA,NA,23.78,42,"El Oro"
"6035",1306,"Emprendimiento",2019-09-16,2019-10-29,"Aprobado",97,"Hombre",2019-09-15,2019-10-31,1996-08-08,"machala","Ecuador","SI","FP Grado Superior",NA,NA,NA,23.78,44,"El Oro"
"6036",1306,"Habilidades_socioemocionales",2019-09-27,2019-10-30,"Aprobado",100,"Hombre",2019-09-15,2019-10-31,1996-08-08,"machala","Ecuador","SI","FP Grado Superior",NA,NA,NA,23.78,34,"El Oro"
"6037",1306,"TICs_basico",2019-09-17,2019-10-30,"Aprobado",100,"Hombre",2019-09-15,2019-10-31,1996-08-08,"machala","Ecuador","SI","FP Grado Superior",NA,NA,NA,23.78,44,"El Oro"
"6038",565,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-06-20,2019-11-29,1996-08-09,"montecristi","Ecuador","NO","Bachillerato",NA,NA,NA,23.78,NA,"Manabi"
"6039",565,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-06-20,2019-11-29,1996-08-09,"montecristi","Ecuador","NO","Bachillerato",NA,NA,NA,23.78,NA,"Manabi"
"6040",5500,"Creacion_android_apps",2019-06-27,2019-07-11,"Aprobado",100,"Hombre",2019-05-27,2019-12-17,1996-08-10,"piñas","Ecuador","NO","Bachillerato",NA,NA,NA,23.77,15,"El Oro"
"6041",5500,"Diseno_web_HTML5_CSS",2019-06-05,2019-07-11,"Aprobado",96,"Hombre",2019-05-27,2019-12-17,1996-08-10,"piñas","Ecuador","NO","Bachillerato",NA,NA,NA,23.77,37,"El Oro"
"6042",5500,"Emprendimiento",2019-05-29,2019-07-11,"Aprobado",88,"Hombre",2019-05-27,2019-12-17,1996-08-10,"piñas","Ecuador","NO","Bachillerato",NA,NA,NA,23.77,44,"El Oro"
"6043",5500,"Habilidades_socioemocionales",2019-05-30,2019-07-11,"Aprobado",90,"Hombre",2019-05-27,2019-12-17,1996-08-10,"piñas","Ecuador","NO","Bachillerato",NA,NA,NA,23.77,43,"El Oro"
"6044",5500,"Introducción_programacion",2019-06-17,2019-07-11,"Aprobado",93,"Hombre",2019-05-27,2019-12-17,1996-08-10,"piñas","Ecuador","NO","Bachillerato",NA,NA,NA,23.77,25,"El Oro"
"6045",5500,"TICs_basico",2019-05-29,2019-07-11,"Aprobado",96,"Hombre",2019-05-27,2019-12-17,1996-08-10,"piñas","Ecuador","NO","Bachillerato",NA,NA,NA,23.77,44,"El Oro"
"6046",8958,"Marketing_digital",2019-09-24,2019-10-31,"Aprobado",100,"Mujer",2019-09-16,2019-11-17,1996-08-11,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene","No tiene",23.77,38,"El Oro"
"6047",8958,"Emprendimiento",2019-09-17,2019-10-31,"Aprobado",96,"Mujer",2019-09-16,2019-11-17,1996-08-11,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene","No tiene",23.77,45,"El Oro"
"6048",8958,"Habilidades_socioemocionales",2019-09-19,2019-10-30,"Aprobado",96,"Mujer",2019-09-16,2019-11-17,1996-08-11,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene","No tiene",23.77,42,"El Oro"
"6049",8958,"TICs_basico",2019-09-16,2019-10-30,"Aprobado",100,"Mujer",2019-09-16,2019-11-17,1996-08-11,"machala","Ecuador","SI","Licenciatura","No tiene","No tiene","No tiene",23.77,45,"El Oro"
"6050",2464,"Emprendimiento",2019-05-25,NA,"Iniciado",0,"Hombre",2019-05-10,2019-05-31,1996-08-14,"manta","Ecuador","NO","Bachillerato","Más de 2 años","No tiene","No tiene",23.76,NA,"Manabi"
"6051",2464,"Emprendimiento",2019-05-31,NA,"Iniciado",0,"Hombre",2019-05-10,2019-05-31,1996-08-14,"manta","Ecuador","NO","Bachillerato","Más de 2 años","No tiene","No tiene",23.76,NA,"Manabi"
"6052",3577,"Emprendimiento",2019-05-07,NA,"Iniciado",20,"Mujer",2019-05-02,2019-07-07,1996-08-15,"riobamba","Ecuador","NO","Bachillerato",NA,NA,NA,23.76,NA,"Chimborazo"
"6053",3577,"Emprendimiento",2019-06-23,2019-07-06,"Aprobado",100,"Mujer",2019-05-02,2019-07-07,1996-08-15,"riobamba","Ecuador","NO","Bachillerato",NA,NA,NA,23.76,14,"Chimborazo"
"6054",70,"Wordpress",2019-10-07,2019-10-07,"Aprobado",75,"Hombre",2019-10-01,2020-04-01,1996-08-16,"tena","Ecuador","NO","Certificado Profesionalidad. Nivel 2","Entre 6 y 12 meses","No tiene","No tiene",23.76,1,"Napo"
"6055",70,"Growth_Hacking",NA,NA,"No iniciado",NA,"Hombre",2019-10-01,2020-04-01,1996-08-16,"tena","Ecuador","NO","Certificado Profesionalidad. Nivel 2","Entre 6 y 12 meses","No tiene","No tiene",23.76,NA,"Napo"
"6056",70,"Habilidades_para_empleo",NA,NA,"No iniciado",NA,"Hombre",2019-10-01,2020-04-01,1996-08-16,"tena","Ecuador","NO","Certificado Profesionalidad. Nivel 2","Entre 6 y 12 meses","No tiene","No tiene",23.76,NA,"Napo"
"6057",70,"Introduccion_Machine_Learning",2019-12-16,2019-12-17,"Aprobado",93,"Hombre",2019-10-01,2020-04-01,1996-08-16,"tena","Ecuador","NO","Certificado Profesionalidad. Nivel 2","Entre 6 y 12 meses","No tiene","No tiene",23.76,2,"Napo"
"6058",3573,"Emprendimiento",2019-08-21,2019-08-29,"Aprobado",93,"Hombre",2018-12-23,2019-11-24,1996-08-17,"santo domingo","Ecuador","SI","Bachillerato",NA,NA,NA,23.75,9,"Santo Domingo"
"6059",3573,"Introducción_programacion",2019-09-05,NA,"Iniciado",0,"Hombre",2018-12-23,2019-11-24,1996-08-17,"santo domingo","Ecuador","SI","Bachillerato",NA,NA,NA,23.75,NA,"Santo Domingo"
"6060",17466,"Emprendimiento",NA,NA,"No iniciado",NA,"Hombre",2019-05-16,2019-05-16,1996-08-21,"guayaquil","Ecuador","SI","Bachillerato",NA,NA,NA,23.74,NA,"Guayas"
"6061",2465,"Emprendimiento",2019-06-18,2019-06-27,"Aprobado",79,"Hombre",2019-06-18,2019-06-27,1996-08-23,"portoviejo","Ecuador","NO","Bachillerato","Entre 1 y 2 años",NA,NA,23.74,10,"Manabi"
"6062",2694,"Emprendimiento",2019-06-10,2019-06-12,"Suspenso",46,"Mujer",2019-06-10,2019-06-26,1996-08-23,"milagro","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",23.74,3,"Guayas"
"6063",2694,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-06-10,2019-06-26,1996-08-23,"milagro","Ecuador","SI","Bachillerato","Entre 3 y 6 meses","No tiene","Entre 3 y 6 meses",23.74,NA,"Guayas"
"6064",3977,"Wordpress",NA,NA,"No iniciado",NA,"Mujer",2019-06-21,2019-06-27,1996-08-25,"milagro","Ecuador","SI","FP Grado Superior","Entre 6 y 12 meses","No tiene","Menos de 3 meses",23.73,NA,"Guayas"
"6065",3977,"Emprendimiento",2019-06-21,2019-06-26,"Aprobado",86,"Mujer",2019-06-21,2019-06-27,1996-08-25,"milagro","Ecuador","SI","FP Grado Superior","Entre 6 y 12 meses","No tiene","Menos de 3 meses",23.73,6,"Guayas"
"6066",3977,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-06-21,2019-06-27,1996-08-25,"milagro","Ecuador","SI","FP Grado Superior","Entre 6 y 12 meses","No tiene","Menos de 3 meses",23.73,NA,"Guayas"
"6067",18697,"Emprendimiento",2019-05-29,NA,"Iniciado",0,"Mujer",2019-05-18,2019-05-29,1996-08-25,"esmeraldas","Ecuador","SI","Bachillerato","No tiene","Entre 1 y 2 años","Entre 1 y 2 años",23.73,NA,"Esmeraldas"
"6068",18697,"Emprendimiento",NA,NA,"No iniciado",NA,"Mujer",2019-05-18,2019-05-29,1996-08-25,"esmeraldas","Ecuador","SI","Bachillerato","No tiene","Entre 1 y 2 años","Entre 1 y 2 años",23.73,NA,"Esmeraldas"
"6069",10162,"Growth_Hacking",NA,NA,"No iniciado",NA,"Mujer",2020-02-01,2020-02-03,1996-08-29,"santo domingo de los tsachilas","Ecuador","NO","FP Grado Superior",NA,NA,NA,23.72,NA,"Santo Domingo"
"6070",3117,"Emprendimiento",2019-07-10,2019-07-10,"Aprobado",72,"Hombre",2019-07-10,2019-07-14,1996-08-30,"guayaquil- canton colimes","Ecuador","NO","Bachillerato","Entre 6 y 12 meses",NA,NA,23.72,1,"Guayas"
